N,mu,n_ratio,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
7,0.61552,1.57,1.2189,1.316,1.3014,1.2264,1.1959,1.1977,1.1658,1.2145,1.1795,1.1965,1.1639,1.1607,1.1133,1.0551,1.0153,0.95919,0.9526,0.9115,0.90402,0.85134,0.83026,0.81962,0.77331,0.76542,0.78694,0.77356,0.74389,0.72442,0.72377,0.71765,0.73364,0.76074,0.7129,0.71594,0.74822,0.7496,0.74485,0.7094,0.72214,0.67759,0.61718,0.59683,0.61341,0.60932,0.59054,0.62266,0.64897,0.66109,0.64486,0.64596,0.59379,0.55225,0.52349,0.50675,0.47797,0.4551,0.4488,0.48699,0.47044,0.49251,0.46253,0.48772,0.53827,0.56553,0.54417,0.57447,0.56669,0.55536,0.5776,0.55124,0.53677,0.49236,0.48605,0.49419,0.52382,0.5455,0.55264,0.56277,0.61372,0.61719,0.60491,0.59997,0.61209,0.62933,0.68332,0.68961,0.7517,0.72234,0.67368,0.65235,0.64435,0.66091,0.68129,0.65044,0.66178,0.64928,0.66271,0.69178,0.67642,0.63925,0.63605,0.65259,0.66715,0.7123,0.73294,0.72506,0.70383,0.70735,0.70696,0.72246,0.71858,0.6884,0.69474,0.66365,0.64664,0.64212,0.63809,0.67524,0.72123,0.74281,0.74042,0.75603,0.72724,0.70273,0.71675,0.71839,0.75843,0.80407,0.85387,0.87947,0.89554,0.88036,0.85584,0.81368,0.79609,0.76965,0.7651,0.76399,0.72745,0.67626,0.66025,0.66097,0.66992,0.68356,0.7111,0.70551,0.67712,0.64653,0.65318,0.59465,0.57112,0.61661,0.66785,0.7029,0.68092,0.6903,0.68661,0.7015,0.67379,0.66671,0.62386,0.63729,0.62234,0.60547,0.56686,0.61267,0.63943,0.60209,0.59582,0.56015,0.58217,0.57879,0.52323,0.48597,0.49788,0.50894,0.49662,0.50897,0.52488,0.54789,0.52872,0.50973,0.51262,0.49739,0.45998,0.42876,0.42536,0.41911,0.43663,0.44831,0.42611,0.4111,0.4058,0.48749,0.47209,0.49648,0.5175,0.51933,0.5739,0.63181
12,0.21681,1.6953,1.0535,1.1535,1.1378,1.1138,1.0829,1.0497,1.0106,0.93912,0.87351,0.82005,0.77042,0.73937,0.69345,0.66228,0.66255,0.64973,0.63363,0.59649,0.57335,0.60017,0.59875,0.60664,0.56833,0.56129,0.58484,0.57458,0.57166,0.60235,0.59081,0.59515,0.61125,0.59628,0.58065,0.55891,0.5685,0.57623,0.59174,0.59152,0.59013,0.54653,0.53179,0.53235,0.50695,0.51586,0.49936,0.50034,0.52035,0.53779,0.54921,0.50193,0.46674,0.469,0.50295,0.52174,0.50958,0.48976,0.52352,0.55185,0.55267,0.50131,0.50851,0.52709,0.54994,0.56846,0.54855,0.52855,0.53924,0.56326,0.57714,0.58691,0.55067,0.53744,0.55161,0.54526,0.52675,0.5488,0.56396,0.53557,0.52427,0.54603,0.51168,0.51907,0.5424,0.54132,0.57132,0.58973,0.60591,0.59648,0.59584,0.60065,0.60589,0.59061,0.58334,0.55962,0.57443,0.57924,0.54085,0.53005,0.52533,0.52713,0.53991,0.53191,0.52099,0.52356,0.53955,0.53904,0.58817,0.59068,0.59309,0.58436,0.57404,0.57179,0.60434,0.62195,0.59569,0.57769,0.56304,0.55737,0.5505,0.55828,0.56246,0.53595,0.544,0.57415,0.57568,0.57028,0.56758,0.57592,0.57159,0.57616,0.56792,0.58864,0.59831,0.5971,0.57043,0.55702,0.54222,0.53521,0.54215,0.56684,0.59853,0.59536,0.58739,0.5586,0.56,0.5801,0.59725,0.63724,0.64486,0.62601,0.58835,0.58265,0.58743,0.57271,0.58038,0.59176,0.6152,0.62629,0.6125,0.64029,0.65951,0.67275,0.64774,0.62837,0.64123,0.64439,0.60958,0.61524,0.63049,0.61461,0.59574,0.59204,0.59286,0.57884,0.59501,0.60426,0.59852,0.61939,0.64891,0.64892,0.61815,0.60931,0.62258,0.65139,0.66349,0.65624,0.62577,0.63143,0.6184,0.6091,0.59129,0.56081,0.55125,0.53474,0.52954,0.56201,0.57343,0.56752,0.57644,0.55117
6,1.099,1.2878,1.0774,1.1757,1.1914,1.1526,1.1182,1.0928,1.05,1.0502,1.0058,0.99913,0.96375,0.9299,0.90268,0.85711,0.8327,0.85377,0.82342,0.80187,0.77876,0.7457,0.69044,0.66441,0.66445,0.6758,0.70472,0.70123,0.71867,0.7169,0.73899,0.74511,0.76242,0.74902,0.7588,0.8107,0.83548,0.87922,0.84435,0.83996,0.85286,0.83653,0.83302,0.83417,0.83787,0.83688,0.87767,0.86889,0.88639,0.93329,0.90256,0.87293,0.8738,0.91807,0.91085,0.92857,0.92133,0.95582,1.0027,1.0076,1.0308,1.0368,1.0537,1.0332,1.0143,0.98493,1.0211,1.0035,0.98063,0.97402,0.96676,1.0032,0.96816,0.97911,0.99356,1.0391,1.0549,1.0568,1.029,1.0235,1.0223,0.97128,0.96249,1.0117,1.0592,1.1043,1.0619,1.0528,1.0421,1.0492,1.0567,1.0478,1.0253,1.0185,1.0294,1.0161,1.0143,1.0487,1.0839,1.1453,1.1107,1.0731,1.0661,1.1338,1.1554,1.1194,1.1278,1.1606,1.1606,1.1809,1.2095,1.2506,1.244,1.2076,1.1345,1.1146,1.1245,1.1717,1.1316,1.1267,1.1208,1.145,1.1206,1.1343,1.1429,1.1236,1.0885,1.1079,1.0893,1.0608,1.0531,1.0514,1.0584,1.0845,1.0848,1.0827,1.0527,1.0358,1.0165,1.032,1.0695,1.1073,1.1463,1.1818,1.1783,1.1165,1.1038,1.0861,1.1149,1.1271,1.1423,1.1428,1.1094,1.0649,1.0619,1.0573,1.0529,1.0627,1.0996,1.1027,1.0917,1.1041,1.0886,1.0849,1.111,1.1467,1.1657,1.1285,1.1043,1.1113,1.1184,1.1386,1.1547,1.1178,1.0352,1.0434,1.0501,1.0206,0.96417,0.95215,0.98424,0.99318,0.9591,0.94243,0.8908,0.91108,0.96384,0.98228,0.9952,1.0475,1.0742,1.0703,1.0246,1.0358,1.0219,1.0625,1.1202,1.1384,1.1112,1.0691,1.0953,1.1199
12,1.0114,1.0344,1.3897,1.4897,1.4791,1.4445,1.4405,1.474,1.4333,1.391,1.3277,1.2945,1.2832,1.2603,1.2517,1.2174,1.2041,1.1928,1.1842,1.1991,1.1935,1.1898,1.1463,1.13,1.1455,1.1126,1.1012,1.0979,1.109,1.1079,1.1152,1.0739,1.0754,1.0624,1.0749,1.0594,1.0694,1.0535,1.057,1.0165,0.98358,0.98781,1.0084,0.98121,0.99308,0.98812,0.98778,0.99988,1.0031,1.0281,1.044,1.0534,1.03,0.98606,0.95014,0.95053,0.97062,0.96902,0.9642,0.93277,0.96547,0.95457,0.93023,0.956,0.98971,1.0192,1.0384,1.0491,1.0662,1.064,1.0468,1.0522,1.0294,1.0007,0.9971,1.0362,1.0485,1.0308,1.0102,1.008,1.0014,0.98456,0.99627,1.0154,1.0389,1.0492,1.0288,1.0256,1.0113,0.96893,0.9477,0.92494,0.92287,0.93469,0.95248,0.96376,0.97672,0.99505,0.96763,0.9934,1.0118,1.0206,1.0159,1.0438,1.0411,1.0318,1.0233,1.0503,1.0654,1.0844,1.1088,1.1142,1.1322,1.1303,1.1415,1.1401,1.1168,1.116,1.1516,1.1386,1.1364,1.1207,1.1076,1.1095,1.1189,1.0968,1.0838,1.088,1.0726,1.0756,1.0987,1.0802,1.0845,1.0746,1.057,1.0236,1.0001,0.98566,0.94977,0.94829,0.95885,0.95145,0.89556,0.88556,0.92282,0.96633,0.9543,0.91575,0.92738,0.91073,0.92346,0.92673,0.91578,0.88515,0.8671,0.87633,0.88441,0.87639,0.88596,0.88376,0.91866,0.89644,0.895,0.92817,0.9931,1.0081,1.0489,1.0535,1.0733,1.0609,1.0245,1.0404,1.0158,0.99286,0.99421,1.0056,1.012,1.015,1.0316,1.0565,1.0585,1.0761,1.0742,1.1053,1.0614,1.0682,1.0761,1.1041,1.1023,1.1037,1.0761,1.1306,1.1135,1.1081,1.1103,1.0602,1.0512,1.0587,1.0559,1.0427,1.0324,1.0132
4,1.032,1.9479,1.9628,2.0616,2.1249,2.1219,2.0942,2.0247,2.025,1.9451,1.9485,1.9082,1.8777,1.8167,1.7547,1.7166,1.6475,1.6571,1.592,1.5575,1.4936,1.4601,1.4317,1.4214,1.352,1.315,1.3518,1.3248,1.3052,1.265,1.2621,1.2721,1.2851,1.2097,1.2124,1.1537,1.1181,1.0643,1.0447,1.0254,1.0405,1.0957,1.0398,1.01,0.97225,0.9765,0.98252,1.0322,1.0251,0.98704,0.98169,0.92412,0.92903,0.97132,1.0359,1.0348,0.97384,0.99608,0.9749,0.99511,0.98879,1.0028,0.97516,0.99185,1.0597,1.097,1.0724,1.0327,1.0482,1.0761,1.074,1.0661,1.0768,1.0396,0.9895,1.008,0.99475,0.9503,0.93368,0.98916,1.0305,1.0513,1.0881,1.0408,1.0348,1.025,1.0666,1.0374,0.99548,1.0326,1.063,1.0393,1.0118,1.0069,1.0102,1.0284,1.0173,1.0532,1.0431,1.0459,0.99131,0.93536,0.94384,0.93628,0.94411,0.99828,0.98273,0.94894,0.96943,0.96873,0.9988,0.95651,0.99729,0.98359,0.97156,1.006,0.97389,1.0076,1.0221,1.036,1.0125,1.0001,0.93026,0.93954,0.93809,0.94195,0.9443,0.91083,0.87204,0.87823,0.82945,0.76696,0.75172,0.73816,0.66963,0.64192,0.71555,0.75168,0.79565,0.80785,0.79608,0.8161,0.76402,0.78219,0.82222,0.77714,0.70979,0.6673,0.67571,0.68955,0.69752,0.70429,0.67041,0.66354,0.63883,0.65345,0.64226,0.59209,0.59373,0.6263,0.68165,0.73392,0.71039,0.68917,0.68,0.68925,0.67711,0.64996,0.58388,0.60621,0.62178,0.63888,0.63129,0.62269,0.55114,0.54177,0.5586,0.54414,0.50103,0.50565,0.5263,0.51768,0.59064,0.60407,0.57585,0.54691,0.52621,0.57058,0.53676,0.51905,0.5176,0.44939,0.42413,0.41494,0.37883,0.39778,0.39058,0.44196,0.43903,0.48801,0.55406,0.58481
8,1.1099,1.2175,1.276,1.3759,1.3893,1.4199,1.417,1.3871,1.379,1.3637,1.3377,1.3154,1.2874,1.2864,1.2579,1.2329,1.2999,1.2658,1.2248,1.218,1.1806,1.1448,1.1379,1.1814,1.1988,1.2189,1.2118,1.1693,1.1627,1.1448,1.1748,1.1561,1.1527,1.1766,1.1306,1.1563,1.1651,1.1195,1.0927,1.1215,1.1082,1.0969,1.0947,1.1288,1.1484,1.1762,1.1691,1.1555,1.1407,1.1327,1.1585,1.1516,1.132,1.1344,1.1576,1.1443,1.1246,1.1118,1.0967,1.1026,1.1121,1.1267,1.1256,1.1399,1.157,1.1068,1.093,1.0535,1.0234,1.0177,1.013,0.98099,0.96208,0.9583,0.93416,0.9007,0.86365,0.86017,0.90577,0.9362,0.96813,0.9711,0.99724,1.0048,1.0073,0.98219,0.95038,0.96972,0.98342,0.98467,1.0129,1.0657,1.1523,1.2039,1.2024,1.189,1.1804,1.1919,1.1854,1.1559,1.149,1.1932,1.1762,1.1404,1.1367,1.1681,1.1541,1.134,1.1356,1.1071,1.0947,1.078,1.093,1.0947,1.1158,1.1333,1.0681,1.0428,1.0558,1.0857,1.1484,1.1884,1.2251,1.2229,1.2145,1.1598,1.123,1.1719,1.2124,1.2469,1.2469,1.2321,1.2178,1.2265,1.2843,1.2496,1.2352,1.2404,1.2621,1.289,1.3084,1.338,1.3196,1.3284,1.3031,1.2904,1.2202,1.2129,1.1774,1.1696,1.1863,1.1937,1.2112,1.1902,1.1679,1.1275,1.126,1.1186,1.1429,1.1457,1.1203,1.1021,1.1121,1.1178,1.1379,1.1957,1.1938,1.2018,1.2113,1.1976,1.1828,1.1589,1.1812,1.2233,1.2275,1.2395,1.2177,1.1997,1.2068,1.1992,1.1767,1.1676,1.174,1.1685,1.1502,1.1712,1.1791,1.1622,1.1485,1.1633,1.1384,1.1558,1.1328,1.1403,1.1203,1.1952,1.2676,1.2774,1.2688,1.2441,1.2457,1.2392
4,0.88671,1.3777,1.2896,1.3893,1.4109,1.3619,1.3894,1.3256,1.3272,1.263,1.2368,1.1771,1.2051,1.182,1.1437,1.0707,1.0466,0.99542,1.0071,0.95368,0.91701,0.84603,0.83001,0.809,0.81099,0.81873,0.8082,0.81559,0.80581,0.74486,0.76375,0.72781,0.67149,0.6621,0.65323,0.65167,0.63253,0.61568,0.60599,0.64461,0.62714,0.62227,0.64539,0.64915,0.69101,0.69559,0.65197,0.67196,0.69833,0.69662,0.6246,0.61908,0.6703,0.74487,0.80919,0.87111,0.89885,0.8743,0.87677,0.83565,0.82345,0.74749,0.74238,0.74417,0.77659,0.77377,0.80731,0.81624,0.85071,0.87766,0.85562,0.85675,0.78437,0.8286,0.85073,0.82216,0.75283,0.76999,0.79914,0.82863,0.78996,0.77252,0.73189,0.73724,0.74183,0.74134,0.80194,0.82613,0.83207,0.79897,0.78279,0.76912,0.78167,0.73986,0.69676,0.70234,0.67715,0.63934,0.65225,0.658,0.65976,0.65176,0.62426,0.60509,0.58836,0.63923,0.63983,0.61825,0.65329,0.65286,0.65287,0.65145,0.68822,0.7012,0.64001,0.63606,0.64547,0.62986,0.6202,0.6413,0.60569,0.55491,0.57737,0.59674,0.63654,0.67004,0.70446,0.77035,0.81892,0.84265,0.8895,0.90335,0.94448,0.94442,0.89713,0.87406,0.92502,0.89392,0.88433,0.85817,0.83839,0.87042,0.8512,0.80419,0.85423,0.82006,0.87075,0.86602,0.86772,0.87103,0.853,0.83527,0.76485,0.78022,0.79255,0.72246,0.71173,0.75407,0.75463,0.76628,0.84424,0.85419,0.88532,0.90397,0.88463,0.86334,0.8519,0.80135,0.80571,0.82421,0.80533,0.74606,0.6974,0.65844,0.68412,0.68679,0.7574,0.77507,0.80838,0.79577,0.82908,0.80583,0.81603,0.86073,0.82069,0.87403,0.84159,0.85989,0.84141,0.87152,0.89437,0.85884,0.89273,0.90395,0.90294,0.91012,0.88121,0.82624,0.80772,0.80285,0.83203,0.82145
11,1.4025,1.2949,1.2522,1.3511,1.3679,1.3766,1.3611,1.3516,1.3349,1.2971,1.275,1.2711,1.2467,1.2395,1.2249,1.2276,1.2499,1.2738,1.3044,1.2702,1.2247,1.225,1.2689,1.2806,1.2956,1.3212,1.2996,1.2775,1.271,1.2828,1.2532,1.265,1.2435,1.1864,1.171,1.1907,1.1899,1.1958,1.1702,1.1378,1.1068,1.0916,1.0783,1.0962,1.1093,1.1342,1.1532,1.1811,1.2103,1.1806,1.179,1.2055,1.1801,1.1864,1.1921,1.2139,1.2455,1.2351,1.254,1.2974,1.2869,1.3214,1.3424,1.3697,1.3866,1.4051,1.3899,1.3566,1.3902,1.4323,1.4423,1.4564,1.4566,1.4416,1.4715,1.4473,1.3839,1.3977,1.3982,1.4059,1.4066,1.43,1.4332,1.4583,1.4667,1.4477,1.4353,1.4502,1.438,1.471,1.4972,1.5019,1.5025,1.4853,1.4782,1.5093,1.4886,1.4467,1.4415,1.4162,1.4113,1.4072,1.4584,1.4693,1.4758,1.4701,1.4552,1.4585,1.4636,1.4681,1.4754,1.4679,1.4512,1.4314,1.4579,1.4666,1.4913,1.4991,1.5131,1.5065,1.525,1.5285,1.5574,1.5497,1.5693,1.5631,1.5302,1.525,1.5081,1.5226,1.4895,1.4855,1.4867,1.506,1.5167,1.5208,1.5209,1.5347,1.516,1.4884,1.4942,1.4807,1.4587,1.4508,1.4158,1.4267,1.4854,1.5242,1.5181,1.4814,1.4795,1.4996,1.5425,1.5544,1.5204,1.5182,1.526,1.5462,1.5368,1.5285,1.5196,1.5163,1.5171,1.5297,1.5397,1.5605,1.5695,1.5305,1.5119,1.4971,1.4645,1.4432,1.4117,1.4195,1.4359,1.3949,1.3759,1.3572,1.3492,1.3754,1.4076,1.4465,1.4479,1.4546,1.494,1.4937,1.4521,1.4767,1.4927,1.4715,1.4384,1.4637,1.4884,1.5247,1.5206,1.5051,1.4981,1.5024,1.4938,1.4881,1.48,1.5011
3,0.21576,1.311,1.5125,1.6125,1.6149,1.5942,1.6014,1.608,1.5725,1.5949,1.5694,1.5591,1.5175,1.4737,1.4378,1.404,1.3069,1.3347,1.3127,1.2309,1.1845,1.1454,1.0662,1.0945,1.1016,1.0126,0.95287,0.92046,0.87457,0.85711,0.78459,0.81264,0.7372,0.76334,0.75948,0.76322,0.72448,0.64691,0.66222,0.68586,0.6017,0.56813,0.49178,0.52418,0.46478,0.44036,0.37493,0.38002,0.36648,0.38017,0.41259,0.40449,0.43684,0.42938,0.38074,0.35021,0.31154,0.30901,0.31179,0.29704,0.30151,0.28825,0.32681,0.35736,0.37239,0.37059,0.36612,0.34562,0.30168,0.34847,0.40708,0.42992,0.4054,0.35305,0.37846,0.44566,0.47215,0.47126,0.43673,0.3552,0.35022,0.30125,0.33154,0.30759,0.30264,0.34004,0.33706,0.29171,0.31822,0.29437,0.34999,0.39615,0.43631,0.50933,0.46609,0.43745,0.40977,0.349,0.33085,0.30576,0.24993,0.26444,0.24397,0.28992,0.31599,0.24117,0.24868,0.32807,0.36059,0.39762,0.35437,0.35367,0.35327,0.32279,0.2534,0.24862,0.28637,0.27767,0.33018,0.3036,0.33522,0.36364,0.4142,0.47237,0.50729,0.51727,0.54649,0.52044,0.52333,0.48938,0.43102,0.45832,0.39505,0.40243,0.3739,0.34214,0.3107,0.30021,0.36001,0.39393,0.43123,0.37917,0.31475,0.33655,0.30587,0.23854,0.23187,0.2703,0.25191,0.19853,0.17877,0.19787,0.241,0.27378,0.31743,0.33638,0.3542,0.33157,0.39967,0.42715,0.45938,0.39218,0.3447,0.34462,0.30711,0.36278,0.43112,0.40765,0.38897,0.33929,0.34657,0.2994,0.2908,0.23455,0.19105,0.27548,0.32464,0.42418,0.47118,0.44763,0.42339,0.46221,0.44938,0.36992,0.40418,0.33406,0.28026,0.3627,0.35206,0.28502,0.29691,0.32068,0.35026,0.33074,0.30417,0.33359,0.28095,0.24633,0.25643,0.31279,0.38163,0.42761
10,0.21669,1.856,0.9368,1.0364,1.0341,0.99616,0.9616,0.95465,0.94118,0.94524,0.9197,0.88726,0.88075,0.9035,0.8954,0.90962,0.88534,0.83993,0.8118,0.78577,0.75764,0.72326,0.68147,0.68308,0.69921,0.71286,0.70698,0.70712,0.67418,0.62893,0.60949,0.61726,0.59488,0.60263,0.59848,0.5964,0.59824,0.57177,0.53316,0.56614,0.58133,0.57179,0.59076,0.57361,0.59403,0.59121,0.59759,0.58594,0.58502,0.59137,0.55111,0.55751,0.56047,0.55522,0.59071,0.61639,0.58348,0.58479,0.58795,0.63491,0.61661,0.58889,0.57909,0.58577,0.60847,0.63948,0.65042,0.60501,0.54934,0.50874,0.50116,0.49528,0.52269,0.5487,0.54427,0.55086,0.57687,0.56202,0.5316,0.50104,0.4601,0.43722,0.42911,0.44635,0.45977,0.45171,0.47166,0.49624,0.51642,0.5213,0.51265,0.47587,0.44129,0.46529,0.44332,0.46674,0.48418,0.508,0.49284,0.48806,0.49887,0.4987,0.49448,0.4826,0.46832,0.47947,0.47698,0.47312,0.49464,0.49132,0.43792,0.43577,0.41906,0.40251,0.40958,0.40333,0.4029,0.42508,0.4197,0.43647,0.45063,0.48723,0.56001,0.5701,0.55719,0.54604,0.51519,0.50378,0.48956,0.51151,0.53082,0.51275,0.46687,0.45552,0.47422,0.47515,0.46526,0.44677,0.4182,0.39147,0.39791,0.42371,0.47211,0.48596,0.52449,0.5523,0.57483,0.56428,0.57706,0.57775,0.57541,0.57056,0.55002,0.54546,0.54516,0.52929,0.54506,0.57346,0.54829,0.52667,0.55169,0.51829,0.53634,0.52107,0.51586,0.52277,0.55566,0.57056,0.55464,0.59989,0.59861,0.5997,0.57152,0.56188,0.56114,0.52754,0.51596,0.54893,0.56315,0.55301,0.55724,0.50417,0.5272,0.58523,0.61083,0.6002,0.59447,0.57966,0.55505,0.54185,0.52907,0.52716,0.55414,0.53726,0.55403,0.55611,0.56302,0.57504,0.54679,0.5112,0.49629,0.49123
5,1.3607,1.4969,1.0811,1.1791,1.2341,1.3249,1.3376,1.3579,1.3718,1.3842,1.3558,1.3381,1.3034,1.2976,1.3138,1.3333,1.3872,1.392,1.4467,1.4259,1.3565,1.2947,1.3023,1.3276,1.3143,1.3,1.3086,1.2881,1.2736,1.2569,1.2349,1.2245,1.2188,1.2408,1.2822,1.2956,1.3371,1.2881,1.2662,1.2526,1.1753,1.1612,1.1562,1.1654,1.163,1.19,1.2184,1.1877,1.1612,1.1335,1.111,1.1647,1.1571,1.2085,1.2041,1.2203,1.2902,1.2634,1.2297,1.2355,1.3063,1.3162,1.2446,1.2565,1.2679,1.2867,1.2976,1.3141,1.2845,1.2577,1.1924,1.1845,1.2343,1.2488,1.2087,1.2307,1.2882,1.3068,1.3242,1.3091,1.2971,1.3083,1.3054,1.2952,1.3448,1.3403,1.4017,1.4004,1.3802,1.3882,1.3394,1.3033,1.3289,1.3153,1.2636,1.2496,1.2501,1.2573,1.2654,1.31,1.3249,1.3601,1.3645,1.3063,1.3124,1.3274,1.3367,1.3072,1.308,1.3314,1.3695,1.328,1.3211,1.3768,1.3812,1.3863,1.3692,1.3471,1.3226,1.2658,1.2776,1.3319,1.3446,1.4085,1.4112,1.4138,1.3867,1.4001,1.4234,1.3758,1.386,1.3665,1.3699,1.4029,1.3785,1.418,1.3896,1.348,1.348,1.3085,1.3146,1.2648,1.2066,1.2509,1.296,1.2579,1.3104,1.3087,1.2469,1.2083,1.1832,1.1656,1.2004,1.2419,1.2702,1.2904,1.2562,1.2406,1.2493,1.2987,1.3219,1.3518,1.3528,1.2881,1.257,1.2382,1.19,1.1473,1.0856,1.1052,1.11,1.0895,1.0756,1.0937,1.0693,1.1005,1.0606,1.0326,1.076,1.0784,1.0863,1.0943,1.1057,1.1258,1.1085,1.1578,1.1655,1.162,1.1664,1.1538,1.1519,1.1251,1.1264,1.1414,1.1581,1.137,1.1011,1.0997,1.0974,1.1074,1.1154,1.1629
6,0.30963,1.6689,1.2008,1.3007,1.2631,1.226,1.1812,1.0975,1.0706,1.0171,0.96792,0.89303,0.87333,0.83183,0.78741,0.73914,0.73878,0.716,0.67686,0.67023,0.67248,0.66656,0.63591,0.65802,0.65374,0.61625,0.63592,0.65011,0.65691,0.66464,0.69376,0.7238,0.74746,0.75645,0.72354,0.71233,0.69874,0.63868,0.61837,0.54497,0.51825,0.47556,0.50878,0.50419,0.46914,0.43767,0.42957,0.43644,0.44206,0.47781,0.49604,0.49775,0.49606,0.52097,0.51603,0.51149,0.45281,0.47302,0.55169,0.54188,0.51246,0.55359,0.55719,0.52134,0.51703,0.52775,0.55689,0.54489,0.53439,0.56305,0.56404,0.56594,0.55823,0.51807,0.48898,0.53404,0.52229,0.46046,0.41962,0.43424,0.45042,0.42472,0.4634,0.51328,0.53039,0.56959,0.57287,0.52582,0.47625,0.43658,0.42148,0.47488,0.508,0.48134,0.50385,0.46023,0.42191,0.40942,0.39957,0.44797,0.46232,0.48268,0.48205,0.48114,0.43524,0.4551,0.5423,0.55153,0.55197,0.48692,0.45558,0.43824,0.41742,0.46093,0.48814,0.52926,0.52464,0.51242,0.5222,0.53052,0.4901,0.45939,0.38691,0.35359,0.38302,0.45756,0.49535,0.49415,0.53975,0.54905,0.53398,0.49896,0.51962,0.54379,0.49026,0.43875,0.47231,0.49544,0.48434,0.50895,0.46913,0.44699,0.41339,0.41569,0.37969,0.36278,0.38376,0.43239,0.43778,0.44882,0.43758,0.45055,0.42517,0.42289,0.41128,0.44685,0.47673,0.49734,0.46572,0.47788,0.44121,0.41068,0.42562,0.42372,0.40735,0.43089,0.43359,0.45103,0.513,0.52423,0.49933,0.46803,0.50841,0.50872,0.49702,0.50827,0.5157,0.51857,0.44704,0.44813,0.42356,0.44158,0.48273,0.48541,0.48181,0.4803,0.49328,0.51431,0.53311,0.53146,0.57324,0.56121,0.50867,0.53552,0.57058,0.55281,0.50481,0.49252,0.46951,0.49947,0.50113,0.49317
4,0.64904,1.8898,1.348,1.4471,1.4692,1.4379,1.4431,1.4174,1.4035,1.3078,1.2981,1.2282,1.2197,1.172,1.1248,1.0766,1.0277,1.0134,0.97147,0.96712,0.87727,0.84817,0.82477,0.79814,0.78527,0.74896,0.67218,0.63374,0.57662,0.54508,0.55026,0.55965,0.58808,0.61142,0.65085,0.65849,0.65914,0.5974,0.6143,0.62417,0.6747,0.70644,0.72906,0.70454,0.61776,0.65203,0.64465,0.58799,0.58946,0.5291,0.50908,0.46205,0.42636,0.44638,0.51569,0.53204,0.5145,0.55021,0.55874,0.60129,0.58857,0.57259,0.50102,0.50387,0.54814,0.5304,0.51257,0.54289,0.54277,0.53159,0.51935,0.53651,0.48295,0.47719,0.50898,0.51665,0.54269,0.56331,0.5985,0.57615,0.51937,0.4927,0.44842,0.4623,0.47848,0.49751,0.46908,0.44969,0.44802,0.48945,0.48143,0.51091,0.50675,0.47047,0.52013,0.47339,0.39503,0.39917,0.34428,0.36118,0.40207,0.41269,0.45106,0.46556,0.4471,0.44528,0.43666,0.43106,0.43808,0.47489,0.51943,0.53847,0.58593,0.59849,0.58829,0.57158,0.55887,0.6005,0.56748,0.51617,0.50227,0.5138,0.5479,0.55881,0.53475,0.52005,0.46359,0.44213,0.4198,0.45422,0.4959,0.54561,0.51777,0.50911,0.52852,0.52756,0.49824,0.45326,0.48733,0.52468,0.53305,0.50402,0.51738,0.47327,0.45613,0.41923,0.40603,0.43609,0.42077,0.39707,0.36742,0.34272,0.33059,0.34464,0.40379,0.42174,0.45723,0.41575,0.42901,0.42957,0.43439,0.45538,0.5076,0.5385,0.6079,0.63743,0.60614,0.60348,0.58854,0.61027,0.58015,0.53706,0.54866,0.59205,0.63481,0.65745,0.6649,0.64181,0.60699,0.57782,0.54387,0.46955,0.43429,0.42759,0.40648,0.36496,0.39238,0.45181,0.37926,0.37273,0.35623,0.39308,0.39796,0.44757,0.46335,0.48526,0.50977,0.4559,0.44942,0.41871,0.39616,0.41991
